Id,I_COL_01,I_COL_02,I_COL_03,I_COL_04,I_COL_05,I_COL_06,I_COL_07,I_COL_08,I_COL_09,I_COL_10,S_COL_01,S_COL_02,S_COL_03,S_COL_04,S_COL_05,S_COL_06,S_COL_07,S_COL_08,S_COL_09,S_COL_10,D_COL_01,D_COL_02,D_COL_03,D_COL_04,D_COL_05,D_COL_06,D_COL_07,D_COL_08,D_COL_09,D_COL_10,G_COL_01,G_COL_02,G_COL_03,G_COL_04,G_COL_05,G_COL_06,G_COL_07,G_COL_08,G_COL_09,G_COL_10
25,515927991,462264905,1854738987,1465451736,,354521658,332781282,1611019063,54684985,933695568,GMCPWGSJAIBYSHP6,,IGTFIMDL,UVMOE7622MYDO2FDVW6,E3J4O,4CT5CTPX,,KTEEQRE10AE0,EYQ1CUZJZ7Z32,MSOLIV26AM2ZW6GZMDQ758,1995-09-13 00:00:00,1998-05-13 00:00:00,2006-11-14 00:00:00,1983-06-14 00:00:00,1999-09-29 00:00:00,2011-07-15 00:00:00,1988-02-15 00:00:00,1983-08-24 00:00:00,2006-08-30 00:00:00,2003-02-20 00:00:00,{4BDEA0C4-A97E-45CC-8639-BC3D67450D10},{4BA7DF08-EF1C-41E5-A9DC-E63229BECA85},{26CE4A6F-18F9-45EC-B332-94226F02EFED},{B74F831F-3D9F-4DF5-BFCD-331117BC9252},{D66DE0B8-187A-426C-951E-E0132D369BCD},{F87750E1-8A58-4BC4-BA91-733F70571C25},{1D1D735B-B23F-4802-A973-119E4D5C4586},{3E8E3BE1-66B1-4F22-B9C4-29258276A786},{174C5F14-FB69-40C0-A8F0-A906CA94C5FF},{A29EBD2C-A387-4B31-A574-1F80E0744530}
26,254056794,823357808,1684364623,,1178757073,1527988842,,179050688,1547603497,1496672254,5XUESQL5VYK8B7N87A472WJ,5ZHHN,IP4YT45GQ094X0U1ZY2S4,INGCX0D,4RZWCYPDE,CXO0KK8RTUL9HJ,M1IQMB1AGA8,IYNGU,8Q1M2VEXSRSMQMCL,,,1963-02-01 00:00:00,1983-11-06 00:00:00,1976-11-13 00:00:00,1975-07-01 00:00:00,1977-10-29 00:00:00,2014-02-06 00:00:00,1996-02-05 00:00:00,,1982-03-14 00:00:00,{FFA34F53-7FDF-42BE-9952-00BFCDDDC9CC},{F9CD23E3-D4EB-47F0-A479-D2371BC37175},{10589282-3A2E-4C58-802D-AE2D3175BA0E},{F3E9C50B-77EB-453B-AB30-6BE97167508F},{5B4B389A-2020-4AD9-AB99-3159215946BB},{F4560A70-1B1D-439B-9ADD-7DBABAA4807F},{5C134FE8-BE73-4295-A634-0B8A2F2CB43C},{D8FFD893-3A8C-40DA-A9EC-C66EFA79B00A},{F09E0B0F-B8F4-4ABE-8E62-86F4B7DB8474},{8B25EAAB-6C2C-400F-97CD-8D00E6BDA042}
27,,1477141587,798599157,2111689452,87415872,,1972560452,961316,323249192,1617073350,6FP9HLATOE17420A1ES,HFL48R5EVCN79VQ3Z8BQP,7WCZJSNZIC6Z9DEI3EO3BO9,JHCGRBNF,H62WWHNE4C6R,0HLAI6TWGT9LLS1B,0Z7MBS2VXJE3J2R,J0M6M4UZIWK64N,N1AXOF2IXIKSNJH,CSKHWO5MW35RZ26KK6BR4,1966-10-25 00:00:00,1967-01-14 00:00:00,1967-04-05 00:00:00,1965-04-07 00:00:00,2014-03-17 00:00:00,1987-03-14 00:00:00,2004-05-09 00:00:00,1990-10-11 00:00:00,,1980-11-24 00:00:00,{279558FA-0EF9-44D9-9DC9-D7B92C19909F},{BEA19130-CB7D-4180-9E0A-F4F4762DB319},{8544AB21-9CA8-4702-A15F-497CAF41FEAA},{C9705B0E-C635-4C20-933E-2FB38BAC2411},{FE8A3579-000C-4C39-8CF1-8AE10CCD4E4D},{29AFBD1A-B6ED-408C-8615-B979C21E4F05},{28814AB8-E8F2-4BCB-B121-F362F55402D8},{1F77B3D5-5CDB-4DDF-9F1A-3F281EC98937},{E86C2655-EC6C-45F7-85CA-C1425505D519},{0EDB8073-8305-446B-93DF-0BAF96627281}
28,803267768,767686938,,875418704,245338686,631675113,607410599,1823873999,46660224,41267817,9GYMTK0AMMYF4JVIDB1Q,NC3ARSQ0,NQDHSAQ0XM1AW,AJH6VJUV33WTS,TWBJ2OGN0,B23PMPXVRIJ3YF34,6R87P2E8NOA4,3AH11NQG67L9K3,8T694W,NAKNCJU,1981-08-30 00:00:00,2016-03-12 00:00:00,2014-02-10 00:00:00,1965-12-30 00:00:00,,2000-03-22 00:00:00,1962-03-06 00:00:00,,1988-09-28 00:00:00,,{368510AE-63E0-4113-9A6A-2D87E7619CB1},{D51DD1DD-505F-4681-A444-F97E8E918CE2},{E1D8CFA8-7994-421B-99FD-0536FE5FB80A},{4F53679D-D00B-4DF6-BBF3-A7743BD17B15},{ADCF9E07-1BE1-455E-8B41-D81FFE1FB852},{7B4F0AC0-1198-4289-92C3-2C8EA3AB86D1},{2BDB4CB8-2478-4E7B-8740-BD436DB398E7},{FB17D97C-6546-42BC-9678-CD70492DDC46},{07BA54F8-5DDA-41D2-9E43-D680A12FC2DF},{08BBC64D-FC35-49A3-88A4-138BD74D571D}
29,,157509648,272266904,804301181,1356824802,1766673450,,2010609786,2143070229,314284472,S8S9114CZRG2K5WL3,8W729R6GRA73QG0U,CLN2K9FMA,KEGHUC9UFT,VMB1XZWTKGD1THFM8XXQR6,1V6D1AKZUP1QIHRWO58EBO,6XWS6COYGF9B,,,5OGEQZD1GA,1994-07-08 00:00:00,1964-11-10 00:00:00,1980-11-23 00:00:00,1991-08-09 00:00:00,1967-03-16 00:00:00,2004-11-24 00:00:00,,,1966-08-12 00:00:00,1966-01-05 00:00:00,,{4E140861-FC7A-47DF-BDC4-F69568FA7E12},{D3925777-296B-4508-BD8A-1CFA8FE13AB4},{162B13FD-0263-4204-915F-7BA8CD393E1F},{0C08FE64-3930-4C01-B6EB-FD386DCA3F9A},{CE58B211-F5C3-4B53-ACAB-99A4452FA7B2},{6B250211-6438-479D-8198-3FEFBEB7200F},{4DCAA715-D3A6-4DEC-AAE8-696C6852946B},{7B40F0D1-43E9-4C58-9E89-5C034AC2B474},{BE14E3CC-1E09-4A9F-8D23-129E1A98AEC5}
30,,,1865872039,1865363760,,,244697357,1385598232,557392727,1462724087,,YDMPAT0HFSJ3GENX,SQ7RHNF0ULUUO2F,QT1ULVY4KQKFS0W,OXXG59J,PXUDRYDV7DH9G4JX665VBU7J,SPMUURKMFAJG,C63SDFH2NT8COY75Z,DGXJMS0Y4YIO07JSE0PFD,C2VRDWOKL8M5QOXR9NR,1966-12-02 00:00:00,1969-05-15 00:00:00,1969-04-05 00:00:00,1969-08-03 00:00:00,,1976-10-10 00:00:00,2001-08-06 00:00:00,1986-03-13 00:00:00,1986-09-05 00:00:00,1963-12-23 00:00:00,{0BFC9EA2-AD63-4CC5-812D-2A2D79F9E74D},{7E35B92D-6A94-4331-8926-B191A3F104A5},{D6A9E2BF-8CB4-4683-B9B8-B50030AA17EC},{6CBDE0EE-9921-42A2-B8B4-7103C96F8BFF},{BECDDFEC-43F1-41E5-B926-27710212FD12},{AE6FF44A-FBEF-4EBD-8431-0F158FC25148},{15507AB3-5EA6-41A9-845D-5558CE1D3CF9},{1CF6839F-FDAE-4DE1-8F9B-934F6D2CCF83},,{D9303586-667D-404F-842F-49C84789EFDC}
31,575733098,1697804208,1805509553,2029505281,762176555,2009228238,1294492611,110232827,,2043104976,G080P6ZHZ5CMBL44MDC3X,ZZU4I5W1E3KK,BH7708RJVQKLHQ,FGOMJB4CQMCE7T0ALNL6E6,,PDEU7YGIIXD6HHAM5QO6MMC,93EW0JKTP3,STY56Y5XEEGKTJQS8TD,K75BVRO3M1OCW,0AQXGBF5W4DR21V505KHV33,1972-03-24 00:00:00,2006-11-06 00:00:00,1980-10-27 00:00:00,1973-08-20 00:00:00,,1991-09-19 00:00:00,2012-03-29 00:00:00,1985-11-11 00:00:00,1982-07-08 00:00:00,1965-07-10 00:00:00,{E2897462-0AEA-4778-9F6D-6DEC11BF209A},{7BB9B058-0903-4550-B3A8-37603AF8507F},{9F480213-CD67-4A54-AE09-6F8DC68ABAD6},,{55BB2806-78B9-404B-B810-9798520F2734},{98C1EF4C-EBBC-4767-B8B9-CD435ECB8CEE},{45A082A2-A517-48CB-94DE-1F35EFBD4008},{075CDBB8-DE87-4EF1-BE7B-2FA3A1DB5359},{A74DE280-C8CC-48FD-89E9-B64E3CFEFB9F},{D86760BF-C0E8-4173-8BDB-9EE6D8BCA6B5}
32,359426951,1964410438,393693594,1490399520,812165727,1836126284,388923773,535241359,1463861519,633234784,CTUV1G62BQEBUZJ5069GF1U,MNMCCDMFPD1MVPJ2,B0VW69E86K4,9HAP2TZ8N15,RTER0NZOSXAZQM8DH,Y22EUAQI0NY,SLSU3PURA6QUAZMH15G,P3ZOUQKE9B3YKHF3,1R3X6LUULE,SSIFCR3GJ8KMB4X50RGNOVOH,2003-05-26 00:00:00,1981-12-10 00:00:00,1961-09-06 00:00:00,1970-06-27 00:00:00,1963-11-28 00:00:00,1978-12-06 00:00:00,1968-02-22 00:00:00,1998-10-08 00:00:00,1971-10-26 00:00:00,2006-09-28 00:00:00,{13CA367D-B931-4E22-8FE4-304EA6FB9625},{8A50CF90-DDED-4178-85F8-EC33A4BD331D},{E6C968D4-37BE-44C5-8149-7D96DED391EC},{150E3FEE-89BA-4DF3-A7A4-E6AF8C82C1B5},{42728D3B-F7A1-4AF9-B05C-2E3BB250EDA6},,{481CF438-08B3-43FB-BA0C-B551924332D7},{705F0104-7AB6-4DAB-B9E0-F92F89A327C1},{693F41C7-B4FD-48CD-BBC6-0456DC59C321},{F977F3A0-9CF6-4C05-A32B-E3B9D57C0474}
33,1995052865,60106241,661201554,952017713,552693007,249591554,2120070341,693530296,1315922463,1055272140,UU9JE6YEG,PSVHPY4EU,BDHXZMKHRQKLNTBFGX1H,63R0EA7RN2N2T6,HL4831FGIXOTXQ,YUHNF8IJKADS8UAED,PMEWFYLSQWN468,8ZYLJDU,YWIXXJP8AOKU7CZ4P2X6F,HQBPPNHM1Q3RBC5,1981-01-05 00:00:00,2009-06-25 00:00:00,1992-10-15 00:00:00,1991-02-28 00:00:00,1996-10-21 00:00:00,1987-02-08 00:00:00,1978-01-06 00:00:00,2003-05-26 00:00:00,1987-09-30 00:00:00,1962-08-07 00:00:00,{2A58C122-9EDF-4F48-B1F9-FCCCC840A0FB},{ED06C6D6-EAFC-48F1-A2EA-12E0C4A513E8},{58068D2B-7B68-4E5B-9E53-3E792271E11C},{285A8B20-5A5B-49DE-A8D5-322B4E9A4B48},{A903DAA8-A36A-4D13-8AE4-D2F0AAB73BB4},,{43B6062D-CB71-4827-91F1-5DC4DEDE9E37},{278D4266-BA76-49C3-9FDA-F60AAA56BCC0},{557F3FE7-832D-4DAA-BA8C-45F99D5D87FC},{87391B82-9A3B-4A51-A4BB-F2A899D4265C}
34,1402530561,1207716812,649146560,624238317,2095303371,1981371639,,1018795435,830762141,1810006838,98CYGS9,S7P6CL,LW3NGDIJWB,OAYP9VY053199HQ4SD,IE0H5135,,RQWYRI97RW8NR44N,O1SLMQKKQUH136QJK,T8WTGITJ1INA,,1973-07-15 00:00:00,1997-05-31 00:00:00,1970-03-17 00:00:00,,1982-12-21 00:00:00,2004-02-08 00:00:00,2000-04-17 00:00:00,2005-09-19 00:00:00,2011-04-11 00:00:00,1991-07-28 00:00:00,{8542F41E-46F5-4239-BFE0-35203F9FE020},{B1A33040-904F-4193-B935-1C28E7E4EF0C},{89FD92BE-1661-4C6C-9C36-01F0442C3615},{515F02A6-A3D4-404C-9AA2-6900CB79C490},{B6C02707-BF8B-4FBF-A417-379AF7B341DE},{ECB8F4BB-0390-4510-A394-FD8122A1E288},{32FCE3A4-B601-4E2B-8B6D-B60BCF78A7B8},{B4D1921C-C97C-4443-8092-28E7028ED325},{7A414A1C-D3CF-4DF4-81E9-D698088890BA},{C9C16E2E-56D1-43EF-930F-DA549CC5034E}
35,136943956,1213517131,,1290924950,1744657685,298226679,,,1660986342,294924771,0H493YOOTWPZCK9,Y362HTD,72L67D4TC9YCJ,TC5NSCDIKXFLU,X09P1WDXZM4TH9G,8RIFYZRM3TBJ2,2TM7D4E2QO,YT6IDU,CSN8BRC7CCN6,0XXI9V3Z20SX337L,1999-02-12 00:00:00,1984-08-09 00:00:00,,1971-05-06 00:00:00,2010-08-09 00:00:00,2003-11-15 00:00:00,2000-06-08 00:00:00,1962-11-25 00:00:00,1988-11-18 00:00:00,,{5239041C-367B-4A92-9892-7D58A813288A},{10A30271-179C-42EB-8C5E-A0C490D40AA1},{C67621B0-C0C4-47E8-B044-552596C487D9},{FB483B36-DC25-4018-A34A-999D23BB12F2},{7B82B7F4-6121-4577-B4FE-51F6DBDEB471},{BEB1D2D7-CAEE-4311-8374-A50145957BD3},{08F2EFE0-A7EF-4DB4-B2A9-C4072C274724},{D25FED2E-E5D8-4ED1-B6C1-69EEFCECB791},,{B092995C-B694-4119-8F3D-B86A0ED6483F}
36,820541681,528813211,1621482079,1501954275,281389579,938017583,595482459,828490132,1363643862,875757093,FZBZZCD854,7S7SG8JLPN0M0LS,,,,7GI8HLBCV5,47M3QKQBFO328Y8,,X9RKW0K9L47GZUEIS38Z1A,FTNP9TNWTZ,,1962-07-22 00:00:00,1979-01-01 00:00:00,1990-12-10 00:00:00,2015-06-20 00:00:00,,2014-05-10 00:00:00,1974-10-17 00:00:00,2001-12-01 00:00:00,1969-04-29 00:00:00,{D81E114F-5918-4CD2-BA08-6CDF2E1372AA},{E0F94F5A-EF73-46D0-A6A2-31603E462E85},{228C9B8B-01F9-4D3D-A794-D07F3E2D0BD5},{A8439E3F-3F44-45FE-AFDD-D10DB739C0AC},{3B11F01C-26AA-4FB6-B3E8-C1F389BCC63B},,{0B84CC0D-2F54-414D-9185-A96D76FF06A7},{A56FD271-90E8-4207-BFFE-B35A5E694BE2},{961F0FD9-D31D-4CB3-8976-E33A083E3125},{B3667E9A-49D9-4413-B13C-B0EA7A3B694E}
37,,1058313741,1368889025,,1814766821,2103243101,796678522,613840258,1812641596,387832437,1IOIGZU,3NIHYQID4LX53SGXCY4,B9IJD1NJE7P3DOVJFR,0L4HJ7ZHUEB07B1OA8UY,ZOIC0EUO6GA38ZEBAGBFZ,,5BWHJG6E76VQ8GHVXG,ZDDBJ88OXZFZTUGYRNE0K5,EYC38Q,,2005-06-13 00:00:00,2015-03-07 00:00:00,2013-05-23 00:00:00,2012-01-15 00:00:00,1974-01-15 00:00:00,1988-08-12 00:00:00,2002-11-11 00:00:00,2011-11-09 00:00:00,1961-12-02 00:00:00,1966-09-27 00:00:00,{40F198A5-F696-4E81-BB49-9FB8F675F7C5},{E354BC54-0592-4F91-AD00-F0795A0CD148},{1804DFDC-DC87-4FA3-892E-184802993ACD},{F1868F61-EC6C-4B97-A0A6-22E7F393091C},{F582CB94-A118-463A-A357-6F226E693FCD},{A40FB91A-C024-45AA-9E98-D40E79C0E624},{B40D8069-572D-4863-A763-33BA7491E2E9},{A7DAC461-F024-4262-87E8-3F852FA058C8},,{DFED3F3D-8F3D-4EF6-A824-6D072C5BDDA8}
38,971523477,436299281,1973052181,1237334320,,1985943907,1815102209,1687450347,1395299106,,Y3PNIRLPFU6WLOCBLBE8,,2G3H92PU0Z4HMA38F,P43KEP,CWGJM5HWGPKMW09F6RH,RC9NL,,5Y1TBM8UQRMFOWT4IQY4YNXI,VTG5BQQXL0T2UNBUQ95,5SEF4Z6KRAS5L1OOU,2009-01-03 00:00:00,2003-03-29 00:00:00,,1979-07-22 00:00:00,2009-07-04 00:00:00,2006-03-18 00:00:00,,1998-05-14 00:00:00,1966-03-24 00:00:00,2001-01-28 00:00:00,{BF2323F5-6A95-4FEB-9EDA-2F8456FF2B8E},{031A38FD-D298-4628-8CDB-C0E3ADCA0FE9},{0C7D6510-6F32-41E9-8F04-30A3E933E9E0},{EA4D16A4-6D0D-4807-830F-62FA4AD254F1},{39960C99-79EB-46ED-AFD5-2310BF815105},{AE817239-01F1-44F1-8053-A2006BE345C4},{66B7E93E-0876-423F-9CF0-6DB96C819E30},{DB3DFD49-B361-43F2-93A6-E450CB21B98B},,{19FB8F17-D057-4175-915E-02EC58D987CA}
39,551650444,1380891571,1917244145,3494325,,1201738963,,,,855920334,UMF2HBMN,DFORDLSWYG,ENGJF,BHMQFIM5F,K3CJ61PCVRHNZ6JT,V75AE2C0YJI0PNUD5E85,4D0034XT6YEDT,JYJHFCG34B42VAEVMKG,KN8IDENUVM3POWQYXMMY,Z9BBS2D22MB79LK9B83JIZ,,1973-04-07 00:00:00,1998-03-01 00:00:00,,2014-03-23 00:00:00,1984-04-03 00:00:00,1983-10-20 00:00:00,2015-02-15 00:00:00,1964-09-02 00:00:00,,{ADB29A37-4BA8-4A2C-97FC-929C0DC8E663},{FFF09304-2EB9-4034-9919-EE1CD9804DDE},{C85D1C7D-2150-4380-B959-EEC393CF8CC0},{C36924D9-B777-49D5-B8A1-955E41B010A4},{1EDCC87F-C3B9-44E8-8BD6-0DBCBAD189AD},{0F7DADF9-3D31-48DE-A9F7-5DF33D9578B8},{9315BF45-C5DA-4A9B-A850-38C3B346237C},{10E79146-9B95-4805-A537-CFD363AB1A59},{DB7B1D93-8404-406E-A47C-51979FB20AB5},{0051C186-2A8C-4F21-B702-008B5DC0A1D6}
40,622306136,1861104393,1366991828,2111930682,1779977688,241256762,193689379,1035277336,859404779,1360700926,9MI2PGS800TSAYRTT1Y9,RQK0YA1CD,,KBXGH3QZCNVXCGAC527LJ1,SYRSGYXAQENP6MT5S2FD,XSAZHKU0WTG5YSL8S,,H82UGSIC2QW156B8,RNQZR3JAYBTUK0,OZZPSYBR7F7,1962-07-24 00:00:00,1988-08-26 00:00:00,1987-02-20 00:00:00,2012-03-11 00:00:00,1967-04-23 00:00:00,1986-08-17 00:00:00,1977-10-06 00:00:00,2008-02-14 00:00:00,1989-06-24 00:00:00,1971-08-07 00:00:00,{85BD027E-E740-4AD6-994B-A2D7A29988D4},,{94CEFF42-8078-43DC-B1DB-203A2AC8B401},{1DC87490-C086-47CC-87BF-B9A276EED2F2},{2D093F2F-8EB7-43B7-823A-CAEA4482524B},{C2F8C804-57C2-48B3-8CB8-7506B1076977},{C0C8E12D-8A60-473C-A18C-53C1F428B90B},{E7048EC2-DB36-4C72-BDF6-E37068C1C7C5},{F438E795-525E-4D98-B11A-DC6421F6884E},{B3056C90-A07A-40E8-946A-D93965F3FE41}
41,1684035721,1916609958,2145549291,1146113821,195497178,1757078006,465280860,523455236,301520742,1782822475,Y9C9QKFEOCEBFZEDPF8YLF7B,UDS7V8R9DN3,VNCYGY9CHEX0H5F,BAVF0CVRRFTGW1J,NLIQ0MOJM84HNDMKU,KN4KRHZTP6VNOHVR4PCKX,NE1KDCH5BPPIISA1JB39M1,A1VR4RBGESQGZ,QHAT888M93Y2J3GSW,JLQZAUOJD0B,1963-08-18 00:00:00,1985-03-19 00:00:00,2003-04-16 00:00:00,1972-12-13 00:00:00,1988-01-07 00:00:00,1984-08-08 00:00:00,1998-05-28 00:00:00,1999-03-29 00:00:00,1980-08-28 00:00:00,2015-08-07 00:00:00,{D3DEB298-E624-4968-8A3F-7D63103D852C},{8AC3FEDF-B26B-4975-BFCC-0F8997503985},,{F401E499-A8B1-4ED9-9E7D-6C6FAF28CE28},{94547913-1546-47EC-8589-B624116B2649},,,{9EFEDDB0-8475-4026-A601-916AFC577F06},{98842886-018C-4D98-9E7E-42E7C6FFA816},{F538385A-CDA4-4D8C-8F11-D3CD19580F74}
42,1843274652,1979107342,1387911592,1775025168,926641176,908271772,,513479548,,97770540,W7G0HHWZFMJLHC2G2ZZTI8,2O0VONGQGE72Y5,,1YDG5,,CEEML,AY73RBK2G2FDFAS6A8,,2L7H6TMJBE,J1976I9R57NZDY,1992-01-09 00:00:00,,1981-12-10 00:00:00,,1983-10-05 00:00:00,1981-05-15 00:00:00,,1993-12-11 00:00:00,2013-03-15 00:00:00,1968-09-24 00:00:00,{BE90096B-95EB-471D-956A-D1D116AE0556},{7B85F057-7B5E-4B6E-8646-3B66146C7116},{EB746DDF-DA09-4333-9751-4A4ECDBDC85F},{02EF79D3-3D0C-488A-A3D4-31226DE0DB40},{291C16AA-660F-4B56-9139-8DD192BFC509},{6D8B73B2-81EA-4E50-A7A6-7EF5DFC1FC6C},{11A4F94F-7A74-4EB9-AD3B-464BBC3813FA},,{B772885D-D4DE-40CE-A882-C5F4590FC753},{C8737681-593C-4EC3-A4AA-DF8D336C118E}
43,833712508,2049384655,246703790,1100439808,123848641,1604500111,599354928,1112955115,2012649692,,TM2YOQ22BIAXJH,O1RN9FQH7IMB,B2CCPBCJ3XP0036D2C3FHF,RN5U1GD0BF,VH19KF837,XK4QKHUX591UC,SXTYYUWYRUK45C,,I9IK6Z3SQSL,XZ42WLJJU3AWM59NZUY9P,1966-04-21 00:00:00,1973-06-13 00:00:00,2012-05-12 00:00:00,1970-05-14 00:00:00,1965-09-20 00:00:00,,1998-01-07 00:00:00,1993-07-09 00:00:00,,1986-09-27 00:00:00,{1591BC05-6EEF-4EED-8F52-847A8F60D282},{B348A026-449D-4F59-B149-4D42B70F51AB},{49EF2B15-9BB8-4370-AEFC-A255406ADFDD},{A2D84854-169A-4CDB-A451-78CA9CD1B956},{6E9BD050-BC6D-4AAD-8E84-59C1D4090696},{5C1F1E91-DB9E-4FEA-8D05-F1B66C39E4DB},{ACF62320-B805-4780-89CC-E1EB8EB79477},{DE491089-147A-43ED-A3FD-B1AC836362D6},{C89D625F-0BB4-4A16-8CD7-89F9B66E173A},{845B74AF-63DD-4B9F-9E4C-1D10B60FA4C2}
44,1596307697,1408558955,864655388,1340105393,1235035327,832845239,191499590,1614218159,,1474540586,NXE2JLX7XUCD7,,XGJW8BR,GAMOTR55O2D359,YKA8KWC4VB9PMQLFYK,LTECGHSINM2,8J1RRHU7,RRPT8Q8FV71MEF71DD4Q,2INGTYGCSO,XV1XU1PHGJPVFWT0EQCA,1973-04-22 00:00:00,1972-11-10 00:00:00,2004-02-27 00:00:00,1976-12-25 00:00:00,1989-09-10 00:00:00,1981-08-02 00:00:00,1982-04-19 00:00:00,1980-10-06 00:00:00,,1991-05-18 00:00:00,,{05A0D694-AA6C-4710-8399-4CD38B2133AF},{5EFCA3C5-49B0-442B-8B74-03F1CA9AAA64},{F8ADF1E8-0154-481E-93D2-C6B716AA1088},{70C9013A-7E2D-4F29-9D3D-63E37D7E7C90},,{9A5BC9B6-6D6E-42F1-A6D5-60B9F0F2B485},{06E0DE42-F65E-4CCE-BF57-CEAB07776042},{EA0A4790-C642-479F-91C9-E93298C01EC2},{67A9B2A9-BCC6-47A2-9899-9ED6E3DB3BE7}
45,2061158768,701891879,,916500867,1167716625,1680509326,335024473,1443084329,134446294,1638251487,,Y689QEFON09FTTMBZFD,71J54OY0ZJ37YJ,31K0FDB49YER,WA0J1FZEWZQX,GI4KHY6N2ZL30O,KGZLX3GP,XZFUJROUY133JMRIIA87PKIP,7N3MBP1IAG,Q3OF0EMQ7,2007-07-11 00:00:00,1993-05-22 00:00:00,1987-06-03 00:00:00,1992-02-20 00:00:00,1986-07-13 00:00:00,1970-04-14 00:00:00,1992-02-27 00:00:00,2002-05-30 00:00:00,2000-11-22 00:00:00,1965-01-22 00:00:00,{CEDA8E69-1A09-401C-B908-2984636B0C00},{9867A7CF-A8CD-4D22-BB03-3C52F40C5794},{9128A48A-A9ED-4327-AB68-8E7AAC32BE11},{665F3021-FACB-4CB4-9F5B-CA1853ECD86C},{B8E9FE19-AEBA-4112-961E-64D5943F7984},{52B79461-3FD6-4930-919D-CD288E4424C3},{4A373916-580E-4A99-8273-7CF3E96FB0CB},,{D3A426FA-EB18-4E7A-BE7A-E89419F34F57},{8AC8FBE9-7185-47FF-B296-E5FA3D1286F2}
46,202069222,775170622,1135759112,1671802084,2053868506,1452772533,1582098188,,983922089,792224291,O8O5BTOUVMDK3,HWASMT4P5MYTS8E4F,0FURS99,VDN3O543J4,TSSSM96VRR8PZVRXFRTNLU,95FWEKVK2IGWB8F9CW2E,E3OHY1LZT9YZTR4KRG6XXQO,GMUKZ1ZXB0LH6V39,G7LOXE2FVHRKYOTWRP,4I8CS0SCUVDYU,1973-12-03 00:00:00,1975-08-17 00:00:00,1998-10-11 00:00:00,1988-03-28 00:00:00,1969-09-16 00:00:00,,2001-12-20 00:00:00,2012-06-10 00:00:00,1977-04-30 00:00:00,1982-02-03 00:00:00,{3096E5DE-301A-4005-9408-7F08A4C32723},{D095D4B0-45C8-45C3-82F3-855286FD97A9},{87A9C50E-448E-479B-85BA-216D8EAC3CE9},{0F1B44AF-A996-448B-B599-DD58276317B0},{083C2F5F-6B2B-4F9D-98A4-C7D136F422BA},{EE47603D-FD67-42F1-BFF7-E9BA817C90D8},{0EEE5C5F-FF47-4179-9926-B501A31604D4},{19DCC818-FB5D-4AF0-8AA9-39CF0299ED37},,{1FE7A55F-DB76-42FA-AA17-623E65EDDF76}
47,46878336,1744019336,1956113683,1334679667,1518081550,694108573,602545651,996890224,1667155180,1278378115,QZQ56J8951,9EOMAG1B7OW61U5RMEJA,TOM596XN39,K8CU1R4M,DUDMOQ,S3OZU99FG4OUVWOVK6P1,GA7RK21XSHZCRY1UNCVW,82QRFSCRB6P1XO1DZGNSMG4T,3ZTMFZPGCEA3WIUAG2X,N3KNO,2005-05-30 00:00:00,2003-03-09 00:00:00,2013-02-24 00:00:00,1984-11-10 00:00:00,1981-09-17 00:00:00,1998-11-07 00:00:00,2000-03-13 00:00:00,1987-07-10 00:00:00,1996-03-31 00:00:00,2009-07-01 00:00:00,{37E3ADAD-E88B-4251-B811-5ED127E74246},{1A427983-1B51-443B-B299-A30D748F7291},{CE8CE822-236E-4631-A705-F252E1F86A06},{DE3614A9-CD4C-469F-BA06-9AFEE075EA01},{EE09012F-37B7-4448-824A-1DC51F3EA943},{3E7CC3C5-9018-4A65-B02A-427EEDB0A62F},{64AC804D-3B75-49B4-9BFF-E1EC12E9DF3D},,{BFAE822B-FCA0-476D-82CF-F66EC9669261},{73DE4EFB-4F1E-441F-88D3-ACEF0D86C012}
48,509124662,1615944398,1365624077,652616189,165129475,452306240,456402711,1054726339,2007405342,1169435695,IS4D4L05,ZIRZZAIY7AP9NMV0JSA89GO,Q6M1I,AURL0M2BY0V,IESSEBI4D7T31ZID56Z,834J960,IUO91MO4XG,7W8R9XT8246TWK,IFFR54Y9P186YBJTEX,61AJHBQOX,1980-11-27 00:00:00,1964-12-10 00:00:00,1994-10-11 00:00:00,,2008-03-28 00:00:00,,2012-05-09 00:00:00,1964-12-31 00:00:00,,,{4787DD59-505A-4611-A1AA-47912A7F005F},{E2BFA75C-CA9C-4765-BB88-0F89B619EB71},{E10077B2-4B35-4D61-B0D7-5511C3CC0A2C},{D8CCE74A-0865-4087-A64B-7F6AA22E179E},{82A1132C-8EB8-4D51-AAF2-4A3A293A658D},{AD4CDC1D-920B-48EF-8235-692CF34D23A7},{907EE94C-1695-4A46-A9B1-F99B2AEA56C5},{E6BF290D-C858-4446-B9DD-96D7E5FC8832},{675A8411-D72B-4EE0-96BE-D3BCA98FBA59},{30D40A05-ED1D-415B-8424-1648F3C10C71}
